height,weight
179.8 cm,80.2 kg
177.1 cm,82.5 kg
176.7 cm,63.7 kg
170.1 cm,53.5 kg
183.4 cm,65.6 kg
180.4 cm,73.6 kg
175.4 cm,67.4 kg
191.3 cm,81.7 kg
181.4 cm,57.2 kg
180.9 cm,83.8 kg
187.6 cm,87.8 kg
184.9 cm,76.0 kg
179.1 cm,75.7 kg
179.0 cm,66.1 kg
183.3 cm,71.4 kg
169.3 cm,71.7 kg
174.4 cm,66.9 kg
172.7 cm,50.7 kg
180.7 cm,95.5 kg
179.8 cm,88.5 kg
180.7 cm,76.8 kg
181.7 cm,91.0 kg
190.3 cm,107.2 kg
180.0 cm,78.6 kg
180.1 cm,67.3 kg
179.9 cm,61.6 kg
181.2 cm,63.8 kg
180.4 cm,68.2 kg
188.1 cm,78.1 kg
177.6 cm,88.9 kg
181.7 cm,73.8 kg
180.1 cm,64.2 kg
183.7 cm,62.9 kg
184.5 cm,64.1 kg
178.9 cm,61.8 kg
188.9 cm,75.6 kg
187.2 cm,69.3 kg
167.9 cm,68.9 kg
166.6 cm,63.2 kg
172.0 cm,56.6 kg
167.9 cm,69.2 kg
168.5 cm,77.7 kg
173.3 cm,84.0 kg
171.1 cm,69.7 kg
170.7 cm,50.9 kg
165.0 cm,69.7 kg
172.7 cm,64.4 kg
163.0 cm,49.6 kg
171.5 cm,88.0 kg
166.8 cm,68.8 kg
165.3 cm,50.2 kg
167.5 cm,78.9 kg
171.1 cm,48.3 kg
173.9 cm,70.2 kg
174.3 cm,49.5 kg
165.8 cm,48.8 kg
176.9 cm,59.6 kg
166.5 cm,71.2 kg
172.6 cm,57.3 kg
174.2 cm,55.2 kg
162.8 cm,68.4 kg
169.8 cm,57.3 kg
166.1 cm,79.7 kg
168.1 cm,79.5 kg
171.6 cm,73.0 kg
169.2 cm,81.7 kg
168.8 cm,68.2 kg
168.4 cm,83.6 kg
173.4 cm,89.0 kg
169.2 cm,80.7 kg
167.8 cm,66.7 kg
169.3 cm,68.1 kg
171.5 cm,58.0 kg
171.4 cm,55.9 kg
169.8 cm,72.2 kg
169.5 cm,53.4 kg
163.6 cm,60.9 kg
165.4 cm,69.3 kg
165.0 cm,53.4 kg
174.7 cm,61.1 kg
172.5 cm,83.1 kg
175.5 cm,70.0 kg
172.0 cm,55.7 kg
171.9 cm,62.1 kg
171.9 cm,89.1 kg
174.2 cm,55.6 kg
172.8 cm,69.6 kg
167.4 cm,56.3 kg
175.5 cm,92.8 kg
174.4 cm,95.1 kg
173.6 cm,66.9 kg
175.1 cm,85.5 kg
172.4 cm,58.6 kg
174.3 cm,56.7 kg
166.8 cm,69.7 kg
174.0 cm,68.6 kg
174.2 cm,52.9 kg
171.5 cm,73.6 kg
176.6 cm,72.8 kg
176.2 cm,78.3 kg
173.2 cm,59.3 kg
176.9 cm,84.2 kg
180.3 cm,85.4 kg
181.8 cm,86.8 kg
180.2 cm,74.5 kg
180.0 cm,91.7 kg
186.5 cm,61.7 kg
182.0 cm,89.6 kg
178.9 cm,76.4 kg
186.4 cm,85.9 kg
182.0 cm,64.4 kg
179.2 cm,65.4 kg
180.3 cm,72.1 kg
181.6 cm,69.4 kg
182.2 cm,89.0 kg
181.7 cm,80.5 kg
182.9 cm,78.3 kg
177.1 cm,74.5 kg
179.2 cm,73.3 kg
176.0 cm,71.0 kg
178.5 cm,89.8 kg
177.4 cm,62.4 kg
178.2 cm,57.8 kg
180.2 cm,85.9 kg
174.3 cm,69.6 kg
175.0 cm,60.8 kg
176.7 cm,73.5 kg
175.1 cm,57.3 kg
173.0 cm,67.4 kg
178.3 cm,71.9 kg
173.3 cm,65.0 kg
172.9 cm,60.9 kg
172.0 cm,63.8 kg
174.7 cm,81.9 kg
174.3 cm,69.7 kg
175.1 cm,58.1 kg
171.4 cm,66.4 kg
169.9 cm,72.3 kg
170.1 cm,65.4 kg
173.6 cm,67.0 kg
169.2 cm,68.8 kg
171.7 cm,77.4 kg
173.5 cm,64.0 kg
173.9 cm,58.6 kg
171.6 cm,84.8 kg
169.3 cm,52.0 kg
187.3 cm,94.5 kg
170.0 cm,65.3 kg
177.3 cm,68.5 kg
174.7 cm,59.1 kg
176.9 cm,65.5 kg
180.5 cm,72.2 kg
168.7 cm,76.0 kg
169.8 cm,58.6 kg
172.5 cm,60.2 kg
172.5 cm,64.2 kg
178.7 cm,73.2 kg
177.0 cm,63.3 kg
183.5 cm,84.4 kg
180.2 cm,83.4 kg
178.0 cm,97.9 kg
183.0 cm,76.3 kg
181.4 cm,83.1 kg
177.6 cm,58.4 kg
166.6 cm,60.1 kg
166.7 cm,64.0 kg
176.4 cm,72.1 kg
173.5 cm,59.7 kg
174.8 cm,72.3 kg
172.1 cm,65.6 kg
171.5 cm,73.6 kg
172.1 cm,74.1 kg
172.7 cm,74.0 kg
174.1 cm,80.6 kg
174.1 cm,57.8 kg
173.9 cm,66.6 kg
175.0 cm,77.7 kg
169.1 cm,77.0 kg
178.0 cm,77.4 kg
175.6 cm,65.6 kg
176.5 cm,76.7 kg
176.6 cm,82.1 kg
176.9 cm,85.5 kg
177.4 cm,71.4 kg
171.6 cm,54.9 kg
176.0 cm,60.9 kg
177.0 cm,72.3 kg
176.9 cm,59.1 kg
172.4 cm,76.5 kg
175.7 cm,57.6 kg
173.4 cm,71.9 kg
178.2 cm,68.0 kg
175.4 cm,71.3 kg
172.6 cm,64.6 kg
177.9 cm,91.9 kg
175.4 cm,70.4 kg
185.5 cm,83.5 kg
181.7 cm,62.2 kg
180.5 cm,104.9 kg
181.0 cm,67.7 kg
180.4 cm,89.8 kg
179.6 cm,77.5 kg
179.4 cm,76.5 kg
182.4 cm,69.4 kg
184.6 cm,63.2 kg
182.1 cm,93.5 kg
186.6 cm,83.7 kg
180.5 cm,57.4 kg
183.6 cm,69.4 kg
181.7 cm,75.4 kg
177.5 cm,63.1 kg
173.3 cm,80.9 kg
177.1 cm,77.2 kg
185.2 cm,59.9 kg
179.0 cm,79.4 kg
179.0 cm,66.5 kg
180.6 cm,84.0 kg
181.8 cm,71.8 kg
188.4 cm,75.5 kg
179.0 cm,56.2 kg
182.4 cm,70.8 kg
179.1 cm,87.0 kg
181.5 cm,76.5 kg
180.4 cm,78.2 kg
183.5 cm,67.0 kg
178.9 cm,59.1 kg
180.9 cm,82.2 kg
181.2 cm,78.2 kg
182.3 cm,93.1 kg
177.8 cm,58.1 kg
180.5 cm,64.1 kg
181.9 cm,98.0 kg
180.6 cm,86.7 kg
179.8 cm,69.3 kg
177.4 cm,54.8 kg
175.5 cm,69.4 kg
180.2 cm,66.2 kg
174.1 cm,76.1 kg
176.4 cm,80.4 kg
178.0 cm,83.5 kg
178.0 cm,71.9 kg
176.2 cm,87.4 kg
175.6 cm,60.7 kg
177.4 cm,59.2 kg
178.7 cm,77.8 kg
177.5 cm,94.6 kg
175.9 cm,93.7 kg
170.0 cm,47.3 kg
166.0 cm,52.1 kg
168.7 cm,79.8 kg
167.9 cm,79.2 kg
165.6 cm,61.7 kg
171.3 cm,62.3 kg
170.4 cm,58.2 kg
173.6 cm,89.5 kg
168.2 cm,83.1 kg
170.5 cm,61.8 kg
169.4 cm,82.8 kg
171.6 cm,67.6 kg
165.2 cm,66.0 kg
185.2 cm,81.3 kg
167.1 cm,59.3 kg
172.4 cm,70.8 kg
175.7 cm,59.2 kg
174.5 cm,62.9 kg
185.6 cm,67.5 kg
180.6 cm,70.2 kg
177.8 cm,71.4 kg
185.1 cm,64.2 kg
172.2 cm,58.3 kg
167.6 cm,60.4 kg
179.0 cm,78.1 kg
180.3 cm,78.3 kg
171.0 cm,73.5 kg
177.2 cm,67.3 kg
178.5 cm,63.0 kg
176.2 cm,62.4 kg
176.7 cm,74.0 kg
180.8 cm,86.4 kg
175.6 cm,64.3 kg
171.8 cm,65.7 kg
181.6 cm,72.8 kg
181.9 cm,76.6 kg
175.6 cm,76.1 kg
170.9 cm,60.8 kg
168.8 cm,73.0 kg
170.5 cm,81.8 kg
166.1 cm,74.8 kg
178.2 cm,62.2 kg
165.7 cm,89.3 kg
174.4 cm,76.0 kg
170.6 cm,76.4 kg
188.2 cm,65.5 kg
174.5 cm,58.4 kg
173.8 cm,66.0 kg
169.6 cm,71.2 kg
174.6 cm,52.8 kg
182.9 cm,72.9 kg
180.4 cm,60.7 kg
170.9 cm,53.3 kg
179.6 cm,81.4 kg
175.7 cm,96.9 kg
181.1 cm,96.9 kg
174.4 cm,85.3 kg
172.7 cm,89.4 kg
169.8 cm,51.3 kg
168.5 cm,56.3 kg
171.9 cm,62.8 kg
174.1 cm,74.1 kg
173.2 cm,80.7 kg
174.0 cm,77.2 kg
174.7 cm,72.6 kg
174.5 cm,74.1 kg
173.2 cm,63.3 kg
173.6 cm,83.7 kg
173.7 cm,73.4 kg
172.8 cm,82.4 kg
173.2 cm,53.6 kg
173.9 cm,69.6 kg
172.1 cm,70.8 kg
174.1 cm,57.5 kg
167.3 cm,82.7 kg
166.4 cm,56.8 kg
167.5 cm,70.3 kg
167.5 cm,58.9 kg
164.8 cm,49.1 kg
170.1 cm,55.7 kg
167.9 cm,69.1 kg
162.8 cm,47.5 kg
166.4 cm,68.5 kg
169.9 cm,77.6 kg
171.6 cm,61.3 kg
165.0 cm,49.8 kg
164.7 cm,65.5 kg
171.5 cm,74.3 kg
170.1 cm,54.0 kg
171.3 cm,72.4 kg
166.2 cm,57.6 kg
169.9 cm,65.5 kg
171.0 cm,66.0 kg
168.1 cm,63.9 kg
172.3 cm,51.0 kg
169.1 cm,49.0 kg
171.4 cm,69.7 kg
171.6 cm,81.4 kg
163.6 cm,73.9 kg
174.3 cm,67.5 kg
171.9 cm,77.1 kg
167.2 cm,65.0 kg
171.2 cm,87.3 kg
169.1 cm,75.8 kg
169.1 cm,54.2 kg
172.4 cm,77.9 kg
168.8 cm,56.8 kg
166.8 cm,64.3 kg
167.2 cm,45.9 kg
168.1 cm,77.1 kg
167.7 cm,59.5 kg
171.2 cm,74.4 kg
167.6 cm,57.8 kg
169.1 cm,56.1 kg
165.3 cm,81.8 kg
175.8 cm,104.1 kg
184.1 cm,108.4 kg
190.4 cm,105.7 kg
177.0 cm,54.9 kg
171.2 cm,79.1 kg
173.4 cm,55.6 kg
178.8 cm,58.2 kg
170.6 cm,85.8 kg
173.7 cm,94.9 kg
172.9 cm,58.8 kg
178.0 cm,83.3 kg
168.2 cm,51.5 kg
168.5 cm,69.0 kg
174.6 cm,53.3 kg
168.4 cm,90.4 kg
180.5 cm,106.2 kg
178.1 cm,57.8 kg
182.6 cm,91.6 kg
171.6 cm,49.2 kg
171.6 cm,80.4 kg
168.8 cm,59.6 kg
169.6 cm,87.9 kg
164.9 cm,60.1 kg
173.0 cm,95.6 kg
174.0 cm,70.8 kg
168.7 cm,58.4 kg
169.1 cm,78.6 kg
169.9 cm,63.3 kg
167.8 cm,60.9 kg
172.4 cm,61.0 kg
167.8 cm,65.9 kg
176.1 cm,76.9 kg
167.5 cm,65.2 kg
169.5 cm,51.2 kg
166.8 cm,58.6 kg
170.7 cm,58.5 kg
169.5 cm,94.4 kg
162.6 cm,51.3 kg
171.5 cm,85.9 kg
171.7 cm,53.1 kg
185.4 cm,108.0 kg
185.5 cm,81.2 kg
174.1 cm,51.9 kg
176.8 cm,47.5 kg
183.1 cm,101.9 kg
192.5 cm,87.0 kg
171.2 cm,65.7 kg
174.3 cm,58.1 kg
177.7 cm,60.0 kg
173.3 cm,53.9 kg
176.3 cm,69.3 kg
178.9 cm,78.9 kg
168.8 cm,56.2 kg
168.7 cm,62.2 kg
172.6 cm,69.9 kg
173.4 cm,63.0 kg
170.7 cm,67.5 kg
172.7 cm,63.2 kg
178.4 cm,68.4 kg
188.0 cm,85.0 kg
180.1 cm,70.9 kg
164.0 cm,61.5 kg
170.1 cm,67.0 kg
177.8 cm,64.5 kg
164.2 cm,60.8 kg
168.9 cm,63.7 kg
171.3 cm,91.5 kg
177.9 cm,101.0 kg
181.7 cm,61.3 kg
185.5 cm,74.6 kg
180.7 cm,57.4 kg
175.9 cm,56.2 kg
168.4 cm,74.9 kg
169.0 cm,92.8 kg
169.6 cm,60.8 kg
181.4 cm,113.3 kg
172.3 cm,78.3 kg
175.0 cm,70.4 kg
174.9 cm,101.3 kg
178.7 cm,98.0 kg
181.7 cm,76.3 kg
168.8 cm,52.5 kg
172.4 cm,79.4 kg
168.8 cm,64.6 kg
169.9 cm,80.5 kg
181.3 cm,88.4 kg
179.8 cm,66.5 kg
173.3 cm,93.6 kg
173.6 cm,55.4 kg
176.8 cm,62.2 kg
178.4 cm,92.5 kg
174.7 cm,76.7 kg
172.1 cm,79.9 kg
172.1 cm,55.3 kg
173.0 cm,68.8 kg
174.7 cm,70.2 kg
170.8 cm,96.5 kg
170.2 cm,52.8 kg
171.5 cm,69.3 kg
169.8 cm,78.6 kg
171.8 cm,51.0 kg
178.8 cm,102.1 kg
171.5 cm,64.2 kg
177.1 cm,115.2 kg
171.6 cm,53.5 kg
173.9 cm,72.4 kg
184.3 cm,100.7 kg
175.1 cm,99.9 kg
169.8 cm,63.0 kg
175.0 cm,68.5 kg
174.0 cm,69.9 kg
178.7 cm,62.9 kg
182.4 cm,80.9 kg
177.8 cm,56.2 kg
177.4 cm,69.5 kg
177.0 cm,59.6 kg
171.2 cm,52.8 kg
175.2 cm,67.3 kg
176.1 cm,67.7 kg
170.9 cm,50.9 kg
169.4 cm,63.4 kg
175.7 cm,64.5 kg
180.5 cm,72.1 kg
167.8 cm,59.5 kg
171.1 cm,61.6 kg
178.6 cm,61.3 kg
172.7 cm,56.6 kg
171.6 cm,79.5 kg
170.7 cm,75.0 kg
178.3 cm,55.4 kg
169.8 cm,55.5 kg
184.3 cm,59.3 kg
176.2 cm,92.9 kg
182.0 cm,78.5 kg
175.1 cm,81.4 kg
180.1 cm,88.5 kg
182.6 cm,88.0 kg
174.4 cm,81.3 kg
170.7 cm,53.2 kg
176.1 cm,102.4 kg
177.7 cm,72.9 kg
181.7 cm,74.5 kg
180.9 cm,69.9 kg
192.5 cm,81.9 kg
180.3 cm,79.0 kg
180.8 cm,77.8 kg
172.7 cm,92.2 kg
180.6 cm,80.4 kg
187.3 cm,112.0 kg
178.3 cm,77.0 kg
179.8 cm,106.6 kg
182.5 cm,72.2 kg
181.3 cm,106.0 kg
176.9 cm,66.6 kg
180.5 cm,104.4 kg
183.3 cm,111.0 kg
183.0 cm,100.5 kg
177.0 cm,86.4 kg
189.9 cm,113.6 kg
184.1 cm,97.9 kg
177.5 cm,58.1 kg
173.9 cm,88.5 kg
178.4 cm,110.5 kg
173.9 cm,86.2 kg
177.4 cm,108.5 kg
184.6 cm,92.7 kg
175.9 cm,99.9 kg
178.9 cm,105.3 kg
174.9 cm,99.2 kg
177.6 cm,90.6 kg
180.4 cm,99.5 kg
181.8 cm,100.1 kg
173.7 cm,78.9 kg
173.7 cm,60.0 kg
174.7 cm,72.0 kg
170.2 cm,55.1 kg
179.4 cm,108.3 kg
184.2 cm,103.1 kg
173.3 cm,76.7 kg
175.9 cm,56.3 kg
176.1 cm,66.5 kg
184.7 cm,116.5 kg
171.2 cm,61.7 kg
184.2 cm,108.7 kg
168.9 cm,57.4 kg
174.0 cm,74.4 kg
179.0 cm,84.0 kg
175.0 cm,68.6 kg
171.0 cm,71.6 kg
174.6 cm,69.7 kg
173.8 cm,49.2 kg
172.3 cm,67.4 kg
171.3 cm,74.4 kg
174.3 cm,69.0 kg
174.3 cm,57.6 kg
185.7 cm,97.3 kg
179.7 cm,87.1 kg
180.3 cm,65.2 kg
170.1 cm,59.4 kg
185.1 cm,114.2 kg
183.6 cm,91.3 kg
183.2 cm,94.6 kg
190.7 cm,80.9 kg
182.7 cm,102.6 kg
179.9 cm,63.6 kg
180.2 cm,88.7 kg
167.5 cm,90.2 kg
177.7 cm,94.3 kg
174.5 cm,56.8 kg
175.6 cm,83.2 kg
168.9 cm,54.0 kg
174.9 cm,89.2 kg
173.3 cm,102.6 kg
175.5 cm,97.5 kg
177.2 cm,56.7 kg
179.8 cm,87.1 kg
176.9 cm,83.7 kg
166.7 cm,47.0 kg
176.8 cm,86.1 kg
172.6 cm,76.0 kg
179.9 cm,90.6 kg
180.7 cm,79.8 kg
181.0 cm,101.8 kg
166.7 cm,82.7 kg
165.9 cm,60.3 kg
168.6 cm,66.2 kg
169.8 cm,79.3 kg
170.1 cm,58.8 kg
170.6 cm,67.5 kg
170.7 cm,56.9 kg
172.3 cm,61.4 kg
167.3 cm,71.0 kg
176.2 cm,68.2 kg
170.9 cm,92.8 kg
171.8 cm,64.4 kg
162.7 cm,56.7 kg
170.6 cm,64.2 kg
172.2 cm,75.2 kg
173.9 cm,81.4 kg
166.7 cm,45.9 kg
167.9 cm,82.1 kg
166.0 cm,73.6 kg
176.2 cm,74.0 kg
174.7 cm,80.0 kg
176.0 cm,57.2 kg
165.0 cm,63.5 kg
163.4 cm,72.8 kg
174.5 cm,100.2 kg
177.3 cm,58.1 kg
169.7 cm,102.6 kg
182.1 cm,78.8 kg
175.8 cm,53.3 kg
185.5 cm,118.2 kg
183.1 cm,80.0 kg
181.5 cm,68.2 kg
185.7 cm,91.0 kg
180.4 cm,79.4 kg
174.1 cm,76.8 kg
179.5 cm,97.2 kg
177.4 cm,74.3 kg
171.6 cm,72.4 kg
181.4 cm,79.3 kg
172.9 cm,53.0 kg
171.8 cm,55.8 kg
174.0 cm,83.7 kg
173.7 cm,84.6 kg
172.4 cm,73.4 kg
173.9 cm,74.4 kg
176.2 cm,76.0 kg
175.4 cm,87.9 kg
187.4 cm,98.5 kg
177.7 cm,86.6 kg
175.3 cm,55.1 kg
176.2 cm,84.2 kg
181.2 cm,76.6 kg
181.0 cm,80.6 kg
178.3 cm,82.9 kg
176.0 cm,76.1 kg
178.3 cm,99.9 kg
180.4 cm,61.2 kg
172.3 cm,73.1 kg
172.6 cm,73.4 kg
173.0 cm,77.9 kg
170.8 cm,68.1 kg
173.6 cm,61.1 kg
172.3 cm,85.6 kg
178.9 cm,68.3 kg
178.0 cm,82.7 kg
177.3 cm,74.7 kg
179.9 cm,69.4 kg
177.9 cm,77.7 kg
179.8 cm,87.0 kg
179.0 cm,64.7 kg
178.4 cm,70.3 kg
178.0 cm,74.8 kg
180.1 cm,70.8 kg
175.3 cm,81.1 kg
179.6 cm,75.9 kg
176.7 cm,70.4 kg
182.1 cm,72.0 kg
181.6 cm,70.0 kg
177.6 cm,70.9 kg
173.6 cm,59.9 kg
173.0 cm,73.4 kg
175.3 cm,61.4 kg
178.0 cm,70.5 kg
183.5 cm,77.5 kg
176.3 cm,78.9 kg
178.8 cm,63.3 kg
189.9 cm,86.2 kg
182.8 cm,81.6 kg
175.1 cm,78.2 kg
173.2 cm,55.0 kg
180.2 cm,94.7 kg
169.6 cm,64.8 kg
165.8 cm,57.6 kg
165.4 cm,58.5 kg
168.0 cm,59.7 kg
172.1 cm,71.4 kg
178.3 cm,71.2 kg
171.9 cm,65.1 kg
182.9 cm,74.1 kg
185.3 cm,82.6 kg
173.5 cm,87.9 kg
173.1 cm,76.4 kg
175.9 cm,65.0 kg
180.9 cm,75.3 kg
174.8 cm,69.3 kg
175.1 cm,78.3 kg
174.9 cm,105.4 kg
177.1 cm,105.7 kg
163.8 cm,53.1 kg
177.4 cm,73.3 kg
173.3 cm,66.2 kg
167.7 cm,85.8 kg
174.8 cm,84.6 kg
174.8 cm,79.9 kg
180.8 cm,75.0 kg
180.7 cm,69.8 kg
177.9 cm,77.0 kg
169.9 cm,60.4 kg
165.1 cm,66.6 kg
181.1 cm,66.5 kg
176.6 cm,74.6 kg
178.1 cm,74.9 kg
176.7 cm,69.3 kg
178.8 cm,74.3 kg
170.6 cm,68.6 kg
178.9 cm,66.4 kg
169.0 cm,69.8 kg
160.9 cm,56.6 kg
171.6 cm,52.6 kg
175.5 cm,81.1 kg
173.2 cm,76.5 kg
173.1 cm,92.1 kg
173.8 cm,71.4 kg
170.9 cm,89.2 kg
171.6 cm,67.0 kg
172.3 cm,63.9 kg
177.5 cm,69.8 kg
182.6 cm,59.1 kg
174.1 cm,64.8 kg
175.6 cm,79.4 kg
180.2 cm,84.8 kg
184.8 cm,59.9 kg
177.9 cm,94.8 kg
180.7 cm,84.9 kg
173.7 cm,90.1 kg
177.9 cm,85.6 kg
181.1 cm,83.2 kg
179.4 cm,92.6 kg
174.6 cm,73.0 kg
175.8 cm,70.3 kg
175.6 cm,99.8 kg
179.8 cm,97.2 kg
178.3 cm,81.8 kg
176.6 cm,79.2 kg
177.2 cm,79.9 kg
176.6 cm,76.6 kg
175.9 cm,71.2 kg
172.0 cm,58.3 kg
175.5 cm,63.9 kg
175.2 cm,72.6 kg
172.5 cm,77.4 kg
172.3 cm,84.9 kg
167.5 cm,63.6 kg
178.4 cm,60.6 kg
170.7 cm,58.4 kg
181.8 cm,68.1 kg
172.5 cm,71.2 kg
177.5 cm,73.4 kg
173.4 cm,76.8 kg
174.3 cm,80.0 kg
170.7 cm,77.3 kg
178.5 cm,72.8 kg
182.0 cm,90.0 kg
180.1 cm,64.7 kg
173.4 cm,80.8 kg
166.7 cm,69.3 kg
175.3 cm,65.7 kg
176.3 cm,79.8 kg
185.8 cm,69.6 kg
173.2 cm,58.0 kg
180.4 cm,65.2 kg
173.0 cm,75.4 kg
171.2 cm,75.9 kg
180.7 cm,83.3 kg
176.8 cm,68.9 kg
164.6 cm,70.9 kg
168.0 cm,60.1 kg
171.8 cm,55.8 kg
188.2 cm,104.3 kg
167.7 cm,63.4 kg
163.3 cm,57.3 kg
172.5 cm,93.0 kg
172.3 cm,71.8 kg
174.1 cm,73.9 kg
176.5 cm,70.3 kg
177.0 cm,69.7 kg
171.3 cm,85.7 kg
171.9 cm,61.9 kg
168.8 cm,51.2 kg
171.3 cm,53.9 kg
171.0 cm,57.2 kg
164.0 cm,65.3 kg
169.9 cm,91.9 kg
169.5 cm,92.0 kg
180.1 cm,78.4 kg
170.5 cm,76.7 kg
178.3 cm,93.1 kg
167.5 cm,61.0 kg
175.0 cm,91.3 kg
180.2 cm,89.6 kg
175.4 cm,92.5 kg
168.0 cm,56.5 kg
178.6 cm,87.9 kg
175.2 cm,93.3 kg
186.6 cm,115.3 kg
174.4 cm,49.7 kg
173.1 cm,87.9 kg
174.0 cm,75.2 kg
178.2 cm,66.7 kg
176.3 cm,93.0 kg
174.9 cm,52.3 kg
167.9 cm,83.7 kg
177.0 cm,106.8 kg
174.2 cm,61.4 kg
170.8 cm,58.5 kg
172.1 cm,75.4 kg
171.5 cm,52.8 kg
170.9 cm,63.5 kg
173.2 cm,73.4 kg
172.0 cm,68.5 kg
171.8 cm,78.0 kg
175.5 cm,74.3 kg
173.7 cm,77.5 kg
177.4 cm,74.7 kg
172.3 cm,59.7 kg
182.7 cm,100.2 kg
180.0 cm,111.3 kg
185.0 cm,93.9 kg
180.2 cm,72.4 kg
180.9 cm,100.5 kg
183.2 cm,69.6 kg
181.0 cm,75.2 kg
180.4 cm,70.7 kg
181.5 cm,68.7 kg
177.8 cm,94.0 kg
180.7 cm,90.1 kg
181.1 cm,68.2 kg
175.6 cm,98.5 kg
177.8 cm,76.5 kg
177.5 cm,70.0 kg
176.0 cm,58.8 kg
175.9 cm,76.1 kg
178.4 cm,65.5 kg
177.6 cm,55.2 kg
178.7 cm,69.4 kg
176.6 cm,72.4 kg
176.7 cm,110.8 kg
177.7 cm,77.8 kg
178.6 cm,63.7 kg
176.6 cm,73.9 kg
175.6 cm,63.7 kg
174.8 cm,81.3 kg
168.5 cm,57.3 kg
167.8 cm,101.9 kg
170.9 cm,55.9 kg
169.2 cm,70.6 kg
166.2 cm,67.4 kg
170.8 cm,83.3 kg
167.2 cm,74.3 kg
166.7 cm,67.9 kg
165.8 cm,66.9 kg
172.9 cm,66.2 kg
161.9 cm,63.1 kg
163.0 cm,58.0 kg
170.1 cm,59.5 kg
175.5 cm,79.7 kg
172.1 cm,60.5 kg
174.3 cm,64.4 kg
176.1 cm,76.2 kg
185.6 cm,66.0 kg
171.0 cm,63.7 kg
172.0 cm,62.2 kg
167.3 cm,73.4 kg
169.0 cm,55.3 kg
182.1 cm,99.3 kg
174.5 cm,70.3 kg
185.1 cm,73.2 kg
169.9 cm,57.1 kg
178.9 cm,75.5 kg
177.3 cm,65.0 kg
185.2 cm,97.1 kg
177.5 cm,77.7 kg
184.2 cm,101.5 kg
174.7 cm,61.5 kg
163.0 cm,55.5 kg
179.0 cm,68.3 kg
162.3 cm,56.9 kg
172.1 cm,69.4 kg
172.8 cm,61.5 kg
169.7 cm,65.3 kg
172.5 cm,65.8 kg
173.9 cm,61.5 kg
177.4 cm,83.5 kg
170.6 cm,55.3 kg
181.1 cm,67.8 kg
175.9 cm,79.8 kg
173.1 cm,82.9 kg
173.7 cm,52.5 kg
175.4 cm,78.5 kg
168.6 cm,60.4 kg
179.9 cm,78.8 kg
181.6 cm,75.1 kg
166.9 cm,56.8 kg
170.4 cm,61.5 kg
168.3 cm,66.7 kg
173.4 cm,69.9 kg
168.2 cm,64.1 kg
173.8 cm,87.7 kg
173.5 cm,78.2 kg
178.0 cm,58.9 kg
183.8 cm,94.3 kg
181.5 cm,70.0 kg
178.3 cm,63.9 kg
173.1 cm,63.5 kg
171.6 cm,80.5 kg
171.3 cm,49.9 kg
178.2 cm,76.9 kg
176.9 cm,73.4 kg
178.2 cm,90.7 kg
177.0 cm,76.1 kg
176.9 cm,66.8 kg
177.4 cm,66.1 kg
180.7 cm,56.3 kg
179.4 cm,74.7 kg
180.1 cm,72.0 kg
179.3 cm,66.0 kg
173.5 cm,80.2 kg
165.5 cm,56.2 kg
171.2 cm,79.9 kg
167.6 cm,55.8 kg
179.5 cm,76.1 kg
174.6 cm,57.2 kg
171.8 cm,52.3 kg
179.8 cm,83.5 kg
173.5 cm,74.2 kg
172.5 cm,83.3 kg
181.1 cm,63.1 kg
191.8 cm,74.7 kg
172.6 cm,56.0 kg
181.2 cm,80.4 kg
178.2 cm,66.8 kg
184.0 cm,80.0 kg
166.8 cm,54.8 kg
173.1 cm,71.6 kg
176.0 cm,57.0 kg
171.4 cm,64.6 kg
172.4 cm,92.1 kg
174.7 cm,63.1 kg
174.2 cm,67.2 kg
173.2 cm,57.2 kg
170.1 cm,75.3 kg
170.9 cm,61.4 kg
168.9 cm,67.1 kg
173.9 cm,62.1 kg
172.9 cm,84.7 kg
169.9 cm,62.7 kg
171.7 cm,78.3 kg
169.4 cm,80.9 kg
171.4 cm,63.3 kg
168.0 cm,62.5 kg
182.3 cm,84.9 kg
184.2 cm,67.6 kg
170.7 cm,61.9 kg
175.7 cm,73.1 kg
170.2 cm,58.0 kg
174.3 cm,71.9 kg
184.9 cm,77.0 kg
172.2 cm,60.8 kg
170.0 cm,62.4 kg
165.2 cm,69.6 kg
178.3 cm,67.6 kg
172.7 cm,72.7 kg
181.1 cm,67.8 kg
172.5 cm,58.2 kg
176.8 cm,82.4 kg
176.7 cm,84.2 kg
176.1 cm,75.6 kg
173.6 cm,70.6 kg
170.8 cm,55.5 kg
165.1 cm,78.2 kg
176.1 cm,69.0 kg
174.9 cm,64.9 kg
174.0 cm,58.4 kg
168.5 cm,87.1 kg
170.4 cm,82.2 kg
170.1 cm,58.5 kg
177.4 cm,90.7 kg
161.9 cm,55.2 kg
172.0 cm,78.9 kg
172.6 cm,57.8 kg
172.0 cm,71.2 kg
173.6 cm,62.6 kg
181.1 cm,108.3 kg
183.9 cm,78.3 kg
180.1 cm,84.1 kg
185.3 cm,94.8 kg
178.0 cm,67.4 kg
184.9 cm,74.0 kg
167.9 cm,92.7 kg
180.3 cm,74.5 kg
187.0 cm,98.7 kg
184.0 cm,79.8 kg
183.9 cm,93.5 kg
167.7 cm,70.9 kg
